Unnamed: 0,business_id,Shortlisted?,ProjectCategory,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,label,PARKING,BikeParking,HairSpecializesIn_coloring,CONSUMER_SERVICE,NoiseLevel,Alcohol,Ambience_romantic,HappyHour,RECOMMENDATION,DogsAllowed,SPECIAL_FOOD,AgesAllowed,Unnamed: 0.1,weekday,weekend,averghour,if_Chain,polarity
3338,70umoFq_Wa24Nr78UOsilQ,Yes,Bar,"""Ono Hawaiian BBQ""",,"""3923 E Thomas Rd""",Phoenix,AZ,85018,33.4798673,-111.9978264,3.0,121,1,Restaurants;Barbeque;Hawaiian,-1,1,0,0,0,0,0,0,0,2,0,0.0,0,1867,50.5,20.5,10.14285714,1,0.2554360887458722
3339,rt_G6R4Y4HwUPmIzKJ_dTw,Yes,Other,"""North 51 Grill""",,"""3375 E Shea Blvd""",Phoenix,AZ,85050,33.5820409,-112.008269,3.0,15,0,American (Traditional);Restaurants;Chicken Wings,0,1,1,0,0,0,0,0,0,0,0,0.0,0,1349,0.0,0.0,0.0,0,0.20824079107680815
3340,OPDaiIcc_hpD6qVtIjo_6w,Yes,Coffee,"""Concorde Cafe""",,"""2222 W Dunlap Ave""",Phoenix,AZ,85021,33.568501,-112.10711299999998,4.0,10,1,Cafes;Restaurants,0,0,0,0,1,0,0,0,0,0,0,0.0,0,3565,52.5,0.0,7.5,0,0.22297199164891002
3341,MaSNBOcTM3B-SyAGO0sIow,Yes,Bar,"""Z Girl Club""",,"""4301 N 7th Ave""",Phoenix,AZ,85073,33.4991263,-112.0650206,2.0,14,0,Nightlife;Bars;Gay Bars,0,0,0,0,1,0,0,0,0,0,0,,0,3194,0.0,0.0,0.0,0,0.2659120021584975
3342,u2vTI0Js1GLR0w44YgiEEA,Yes,Other,"""Wei of Chocolate""",,"""""",Phoenix,AZ,85007,33.448263,-112.073821,4.0,5,1,Desserts;Ethnic Food;Food;Chocolatiers & Shops;Specialty Food;Candy Stores,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3983,0.0,0.0,0.0,0,0.2017306227020033
3343,uLN_58N3QZGeUwSdBfTZ5A,Yes,FastFood,"""Jack in the Box""",,"""2330 East Baseline Rd""",Phoenix,AZ,85042,33.3783151,-112.0314494,1.5,6,1,Restaurants;Fast Food,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1022,0.0,0.0,0.0,0,0.20770887575446936
3344,GwL-0GiPGlVdiM3JxfwJ5g,Yes,Other,"""The Art Of Soup""",,"""2329 N 7th St""",Phoenix,AZ,85073,33.474237,-112.0650971,3.5,17,0,Restaurants;Vegan;Gluten-Free;American (Traditional),0,0,0,0,0,0,0,0,0,0,0,0.0,0,3208,22.5,4.5,3.857142857,0,0.1927273232628644
3345,iM-sH2Ey0IWbk9Y_FY5rwg,Yes,Chinese,"""New China""",,"""6044 S 16th St""",Phoenix,AZ,85042,33.390898699999994,-112.04940829999998,3.0,7,1,Restaurants;Chinese;Buffets;Seafood,0,0,1,0,0,0,0,0,0,0,0,0.0,0,1018,0.0,0.0,0.0,0,0.17626079792934135
3346,z2LzzuzC8BjQcojQjd4tDQ,Yes,Deli,"""Totally Baked Cookie""",,"""4132 E McDowell Rd, Ste 6""",Phoenix,AZ,85008,33.4660279,-111.992018,4.5,75,1,Food;Desserts;Food Delivery Services,-1,0,1,0,0,0,0,0,0,0,0,0.0,0,2818,18.0,18.0,5.1428571430000005,1,0.2635067374182269
3347,flE7Sn2JGs0n3SAtaep6Zw,Yes,Bar,"""The Vig""",,"""4041 N 40th St""",Phoenix,AZ,85018,33.494489,-111.995106,4.0,651,1,Bars;Nightlife;Pubs;American (Traditional);Restaurants;Lounges,-1,0,1,0,0,0,0,0,0,0,0,0.0,0,1714,75.0,32.0,15.28571429,1,0.2840148296100333
3348,BmAhw0dGq0K1-TyIqM8SFg,Yes,Other,"""Samarkand Restaurant""",,"""7823 N 19th Ave""",Phoenix,AZ,85021,33.55219772,-112.09925590000002,3.0,22,1,Kosher;Restaurants;Russian;Uzbek,0,1,1,0,0,0,0,0,0,0,0,0.0,0,3602,50.0,15.0,9.285714286000001,0,0.2495601020924593
3349,pOtdsa2yiFeNs4VdoAGGqA,Yes,Burger,"""Five Guys""",,"""4902 E Shea Blvd, Ste 106""",Phoenix,AZ,85028,33.583068,-111.9762581,3.5,39,1,American (New);Restaurants;Burgers;Fast Food,-1,1,0,0,0,0,0,0,0,0,0,0.0,0,1503,60.0,24.0,12.0,1,0.2575777735269639
3350,-0aIra_B6iALlfqAriBSYA,Yes,Coffee,"""Tea2go""",,"""5415 E High St, Ste 103""",Phoenix,AZ,85054,33.6754894,-111.9649133,4.5,32,1,Restaurants;Food;Tea Rooms;Coffee & Tea,0,0,0,0,0,0,0,0,1,0,0,0.0,0,1982,55.0,13.0,9.714285713999999,0,0.18752994450457364
3351,k-NEUIXaPnXtrzCo1MeO7g,Yes,Sandwiches,"""Jimmy John's""",,"""4716 E Cactus Rd""",Phoenix,AZ,85032,33.59857719,-111.9784468,2.5,54,1,Food Delivery Services;Delis;Vegetarian;Restaurants;Food;Sandwiches,-1,1,0,0,1,0,0,0,0,0,0,0.0,0,132,62.5,25.0,12.5,1,0.23570850384726003
3352,m5sGdODCWYVu-bjvqG_OOA,Yes,Pizza,"""Pizza Hut""",,"""8052 N 19th Ave, Ste 14""",Phoenix,AZ,85021,33.5551465,-112.1005889,2.0,25,1,Chicken Wings;Pizza;Restaurants;Italian,0,0,0,0,1,0,0,0,0,0,0,0.0,0,3568,0.0,0.0,0.0,0,0.2621467832907816
3353,YOD9dXrnpu8HTRILpF0onw,Yes,Italian,"""Times Square Neighborhood Italian Restaurant""",,"""718 E Union Hills Dr""",Phoenix,AZ,85024,33.65610194,-112.06363290000002,4.0,203,1,Italian;Restaurants,0,1,0,0,1,0,0,0,0,0,0,0.0,0,2756,80.0,31.0,15.85714286,0,0.25034700648489605
3354,xMHZNwmo22Eq_XsCLJgjQQ,Yes,Sandwiches,"""Subway""",,"""2815 W Peoria Ave""",Phoenix,AZ,85029,33.5813089,-112.1231013,4.0,7,1,Fast Food;Restaurants;Sandwiches,-1,0,0,0,0,0,0,0,0,0,0,0.0,0,3108,0.0,0.0,0.0,1,0.19887898831065332
3355,EM4Qo0Tm40H8Nfk3s8Dy0g,Yes,Bar,"""The Phoenix Ale Brewery Central Kitchen""",,"""5813 N 7th St""",Phoenix,AZ,85014,33.52221766,-112.0642463,4.0,192,1,Food;American (Traditional);Nightlife;Pubs;Restaurants;Breweries;Bars;Gastropubs,-1,0,1,0,0,0,0,0,0,0,0,0.0,0,887,54.5,23.5,11.14285714,1,0.2829859025547972
3356,Kl5VdpWLChwsUhJO0ArXYw,Yes,Mexican,"""Mi Nuevo Nayarit""",,"""6740 W McDowell Rd""",Phoenix,AZ,85035,33.466309,-112.2059863,4.5,5,1,Restaurants;Mexican;Seafood,0,0,0,0,1,0,0,0,0,0,0,0.0,0,3071,76.0,32.0,15.42857143,0,0.04294776729800884
3357,HCsceGqc3Y3SiUxcpzNuDA,Yes,Pizza,"""King Solomon's Pizza""",,"""4810 N 7th St""",Phoenix,AZ,85014,33.5080653,-112.065452,4.5,16,0,Italian;Restaurants;Kosher;Mexican;Pizza,-1,1,1,0,0,0,0,0,0,0,0,0.0,0,912,39.5,12.5,7.428571429,1,0.07873170418048339
3358,EJQAHDgQJAOfygO6HA21aA,Yes,Ice Cream,"""El Mitote Raspados""",,"""5815 S 16th St""",Phoenix,AZ,85040,33.39386456,-112.0469562,4.0,4,1,Ice Cream & Frozen Yogurt;Desserts;Food;Shaved Ice,0,0,0,0,0,0,0,0,1,0,0,0.0,0,3398,34.0,17.0,7.285714286,0,0.17123405661512298
3359,da_QOspls2XoU5AZ6QNcww,Yes,Mexican,"""Rubio's""",,"""2320 E Baseline Rd, Ste 150""",Phoenix,AZ,85042,33.37932671,-112.03087990000002,4.0,51,1,Mexican;Restaurants;Caterers;Event Planning & Services;Salad;Seafood,0,1,0,0,0,0,0,0,0,0,0,0.0,0,1009,52.5,19.5,10.28571429,0,0.2913996383375253
3360,lKFSRJ5tC0OIETgpzTB5kg,Yes,Chinese,"""Eastern Buffet""",,"""1617 E Thomas Rd""",Phoenix,AZ,85016,33.4799005,-112.046838,1.5,4,1,Chinese;Buffets;Restaurants,-1,0,1,0,0,0,0,0,0,0,0,0.0,0,2315,0.0,0.0,0.0,1,0.19928911516184095
3361,wZm86tTEhbWv3hek3iprZw,Yes,Mexican,"""Taquitos and Beer""",,"""7710 W Lower Buckeye Rd""",Phoenix,AZ,85043,33.423580699999995,-112.22577520000002,3.0,15,0,Mexican;Restaurants;Bars;Nightlife;Food;Beer;Wine & Spirits,0,0,0,0,0,0,0,0,0,0,0,0.0,0,24,50.0,25.0,10.71428571,0,0.19166583026797548
3362,yWZcHlDnXTF_MpMWwP1SQA,Yes,Other,"""Circle K""",,"""614 W Roosevelt St""",Phoenix,AZ,85003,33.4588407,-112.0820786,2.0,11,1,Convenience Stores;Food,0,0,0,0,0,0,0,0,1,0,0,0.0,0,652,0.0,0.0,0.0,0,0.18868007206814288
3363,HrXrd_S6cDbSjpsRxIGsog,Yes,Pizza,"""Barros Pizza""",,"""2485 E Baseline Rd, Ste 158""",Phoenix,AZ,85042,33.37719262,-112.0278422,3.0,47,1,Italian;Pizza;Restaurants;Sandwiches,0,1,0,0,1,0,0,0,0,0,0,0.0,0,1005,58.5,24.0,11.78571429,0,0.2113301391501279
3364,sNHseqXVsFUcrn7o9mCUcg,Yes,Burger,"""Wendy's""",,"""5225 W Indian School Rd""",Phoenix,AZ,85031,33.4947832,-112.1716493,2.5,7,1,Burgers;Fast Food;Restaurants,0,0,0,0,0,0,0,0,0,0,1,0.0,0,3664,0.0,0.0,0.0,0,0.27535936651401965
3365,l5dPoUSvBhUcaXoi6hfKrA,Yes,Bar,"""The Ruby Room""",,"""717 S Central Ave""",Phoenix,AZ,85073,33.440413,-112.073431,4.0,25,0,Nightlife;Bars,0,0,0,0,1,0,0,0,0,0,0,,0,3193,55.0,22.0,11.0,0,0.1914187779289837
3366,DZsA7BXUnQyi0f7HXYcuiA,Yes,Sandwiches,"""Subway""",,"""702 W Camelback Rd, Ste 5""",Phoenix,AZ,85013,33.5099467,-112.0832045,3.0,12,1,Fast Food;Sandwiches;Restaurants,0,0,0,0,0,0,0,0,0,0,0,0.0,0,537,0.0,0.0,0.0,0,0.19120198693512336
3367,QyfX-6jFfINH1MuXS8R6ZA,Yes,Chinese,"""Abacus Inn Chinese Restaurant""",,"""4747 E Elliot Rd, Ste 6""",Phoenix,AZ,85044,33.3480616,-111.98202140000002,3.0,15,0,Restaurants;Chinese,-1,1,1,0,0,0,0,0,0,0,0,0.0,0,2083,0.0,0.0,0.0,1,0.2582912894746448
3368,3_A59jPniLD5ViVuKMYpJw,Yes,Breakfast,"""Acacia Cafe""",,"""3701 E Indian School Rd""",Phoenix,AZ,85018,33.494927000000004,-112.001969,4.0,217,0,Restaurants;Sandwiches;Food;Breakfast & Brunch;Coffee & Tea,-1,1,0,0,1,0,0,0,0,2,0,0.0,0,1907,40.0,14.0,7.714285714,1,0.3069488200440707
3369,7EtiFdHnoWwvC-8m8ixC1g,Yes,Pizza,"""Barro's Pizza""",,"""15440 N 7th St, Ste 13""",Phoenix,AZ,85022,33.627446299999995,-112.066103,4.0,93,1,Sandwiches;Italian;Restaurants;Pizza,-1,1,0,0,0,0,0,0,0,3,0,0.0,0,3354,58.5,24.0,11.78571429,1,0.2282666756095778
3370,n6AxJR-ey2_DgAJPZfEvfQ,Yes,Mexican,"""Sylvia's La Canasta""",,"""3824 W Indian School Rd""",Phoenix,AZ,85019,33.4952465,-112.1410799,2.5,15,1,Restaurants;Mexican,0,0,0,0,1,0,0,0,0,0,0,0.0,0,4336,55.0,25.0,11.42857143,0,0.17796333003190834
3371,3qrotwyf69IpNqwsZN8U7A,Yes,Other,"""Spice Restaurant""",,"""2532 W Peoria Ave""",Phoenix,AZ,85029,33.582793,-112.114918,3.0,8,1,American (New);Restaurants,-1,1,0,0,0,0,0,0,0,0,0,0.0,0,3080,117.5,38.5,22.28571429,1,0.2724198413115813
3372,c4oxr_L93BQ0xy_5nsx5SQ,Yes,Coffee,"""Imperial Cafe & More""",,"""4344 W Indian School Rd, Ste 29""",Phoenix,AZ,85031,33.49675666,-112.1532403,4.5,3,0,Desserts;Food;Coffee & Tea,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3672,56.0,24.0,11.42857143,0,0.22662853425626145
3373,JlMTixvNQ5bUGSxF12TLdw,Yes,Pizza,"""Barro's Pizza""",,"""3053 W Agua Fria Fwy""",Phoenix,AZ,85027,33.666689,-112.1247276,3.5,49,1,Restaurants;Pizza;Sandwiches;Italian,-1,1,0,0,1,0,0,0,0,0,0,0.0,0,3004,58.5,24.0,11.78571429,1,0.2365767144097623
3374,SkdJFYlITwDsk5FYH-s7OA,Yes,Pizza,"""Little Caesar's Pizza""",,"""6815 S Central Ave""",Phoenix,AZ,85042,33.3843342,-112.0728651,2.0,6,1,Restaurants;Pizza,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1032,0.0,0.0,0.0,0,0.15810472555354532
3375,_BCwZIK6GYht9cM-HGLduQ,Yes,Mexican,"""Las Jicaras Mexican Grill""",,"""722 W Hatcher Rd""",Phoenix,AZ,85021,33.571532,-112.08354,4.5,20,0,Restaurants;Mexican,0,0,0,0,1,0,0,0,0,0,0,0.0,0,3631,0.0,0.0,0.0,0,0.2425237223903269
3376,8R_oemw4rNjJL6sd40O_oQ,Yes,Breakfast,"""Over Easy""",,"""4730 E Indian School Rd, Ste 123""",Phoenix,AZ,85018,33.495514,-111.979848,3.5,621,1,Restaurants;Breakfast & Brunch;Sandwiches;Salad,-1,1,0,0,0,0,0,0,0,1,0,0.0,0,1870,37.5,15.0,7.5,1,0.2385667959615711
3377,vb9T0nyp3BJEb6Ec_DCtOg,Yes,Bar,"""The Recovery Room""",,"""2027 W Bethany Home Rd""",Phoenix,AZ,85015,33.5238668,-112.1033639,4.0,29,0,Nightlife;Bars,0,1,0,0,0,0,0,0,0,0,0,0.0,0,4156,0.0,0.0,0.0,0,0.1751570096163824
3378,fMSEHQ-9gY437ysZ3Ockbg,Yes,FastFood,"""KFC""",,"""3550 W Thunderbird Rd""",Phoenix,AZ,85053,33.611,-112.135,1.5,26,1,Fast Food;Chicken Wings;Restaurants,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3776,61.0,25.0,12.28571429,0,0.17487529715405015
3379,0HwrX6P6lh92F0f-A_QzjA,Yes,Mexican,"""Sam's Cafe""",,"""2566 E Camelback Rd, Ste 201""",Phoenix,AZ,85016,33.5095991,-112.0260037,3.5,26,0,Restaurants;Tex-Mex,-1,1,1,0,0,0,0,0,0,0,0,0.0,0,2519,54.0,21.0,10.71428571,1,0.2543823268404983
3380,Il21_URvlkQ89uUeGPGmaw,Yes,Burger,"""Burger King""",,"""2755 W Peoria Ave""",Phoenix,AZ,85029,33.5815138,-112.1206917,1.5,11,1,Restaurants;Burgers;Fast Food,-1,0,0,0,0,0,0,0,0,0,1,0.0,0,3143,0.0,0.0,0.0,1,0.23123231826207796
3381,P-na-PyTJTL-uZ15vEg6zA,Yes,Coffee,"""Mornin' Moonshine""",,"""111 West Monroe St, Ste 111""",Phoenix,AZ,85003,33.4500119,-112.0756189,4.5,14,0,Coffee & Tea;Restaurants;Food;Cafes,0,1,0,0,0,0,0,0,0,1,0,0.0,0,650,40.0,0.0,5.714285714,0,0.16303767582734158
3382,7MeMGh0SUlF-GuTyruwtcw,Yes,Pizza,"""Mellow Mushroom""",,"""2490 W Happy Valley Rd""",Phoenix,AZ,85085,33.7134545,-112.1139499,3.5,586,1,Restaurants;Pizza;Nightlife;Bars;Sandwiches;Vegan;Vegetarian,0,0,0,0,0,0,0,0,0,0,0,0.0,0,489,77.5,31.0,15.5,0,0.2825695804536157
3383,xQkYCap-n_ZB5c-1BvUnuw,Yes,Mexican,"""Carl's Jr.""",,"""4311 W Camelback Rd""",Phoenix,AZ,85031,33.5090816,-112.1523747,2.0,8,1,Fast Food;Restaurants;Mexican,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3674,0.0,0.0,0.0,0,0.16163888893314102
3384,oWboXKe_xk6Vcr2gBEuxuw,Yes,Italian,"""Pasta and Sugo""",,"""2916 N 40th St""",Phoenix,AZ,85018,33.481016600000004,-111.9958614,4.5,16,0,Specialty Food;Food;Restaurants;Italian,-1,1,0,0,1,0,0,0,0,0,0,0.0,0,1924,35.0,4.0,5.571428571,1,0.2284332412251866
3385,1s28O8UuTAmJb5IDz3MY3w,Yes,Mexican,"""La Huasteca Mexican Foods""",,"""3517 W Camelback Rd""",Phoenix,AZ,85019,33.5091908,-112.1349172,4.0,10,1,Restaurants;Mexican,0,0,0,0,0,0,0,0,0,0,0,0.0,0,4337,0.0,0.0,0.0,0,0.21712198004590386
3386,wTjvgkUJMVWrYed9mXdQjg,Yes,Pizza,"""North Italia""",,"""North Arcadia, 4925 N 40th St""",Phoenix,AZ,85018,33.50903108,-111.9949189,4.0,601,1,Italian;Restaurants;Pizza,-1,0,1,1,0,0,0,0,0,0,0,0.0,0,1815,56.0,25.0,11.57142857,1,0.27132107222599994
3387,fS6mjuZwLnTyEFcjI6csDg,Yes,Bar,"""Saint Nicks Tavern""",,"""6840 N 27th Ave""",Phoenix,AZ,85017,33.5379793,-112.1171897,4.0,13,1,Nightlife;Bars,0,0,0,0,1,0,0,0,0,0,0,,0,1463,90.0,36.0,18.0,0,0.2332653303418972
3388,FTP0ftOVhhWmCFR01aDf4g,Yes,Other,"""Hi-Health Supermart - Arcadia""",,"""4730 E Indian School Rd""",Phoenix,AZ,85018,33.4959855,-111.979046,3.5,5,0,Food;Specialty Food;Shopping;Health Markets;Vitamins & Supplements,-1,0,0,0,0,0,1,0,0,0,0,0.0,0,1796,60.0,19.0,11.28571429,1,0.18439925105737756
3389,UDucqwO8PwUOwcmUsJ-gOA,Yes,Mexican,"""Asadero Norte De Sonora""",,"""122 N 16th St""",Phoenix,AZ,85034,33.4500392,-112.0479137,4.5,89,1,Restaurants;Mexican,-1,1,0,0,1,0,0,0,0,0,0,0.0,0,2702,48.0,24.0,10.28571429,1,0.201149419948372
3390,Weq4BL3SgtxWOOxCrOds_w,Yes,Other,"""Club Dwntwn""",,"""702 N Central Ave""",Phoenix,AZ,85004,33.4557283,-112.0742256,2.5,14,1,Nightlife;Dance Clubs,-1,0,0,0,0,0,0,0,0,0,0,0.0,0,1220,7.0,7.5,2.071428571,1,0.2324297234622688
3391,XaMhnNJqHlYdjky-zgHG_Q,Yes,Coffee,"""Twisted Fork Cafeteria MIHS""",,"""2601 E Roosevelt""",Phoenix,AZ,85008,33.45740263,-112.0260185,2.5,3,1,Cafeteria;Food;Restaurants,-1,0,0,0,1,0,0,0,0,0,0,0.0,0,2790,0.0,0.0,0.0,1,0.18999214521240526
3392,46hnat0aLao-qYWZkN9aBg,Yes,Mexican,"""Los Dos Molinos""",,"""8646 S Central Ave""",Phoenix,AZ,85042,33.367178,-112.073681,3.5,373,1,New Mexican Cuisine;Restaurants;Mexican,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1010,40.0,10.0,7.142857143,0,0.2770263902849897
3393,67sq73gTdgHN0atGtIgDtA,Yes,Chinese,"""Great Wall Buffet""",,"""10605 N 43rd Ave""",Phoenix,AZ,85029,33.5823628,-112.1498845,2.0,24,0,Buffets;Restaurants;Chinese,-1,1,1,0,0,0,0,0,0,0,0,0.0,0,3090,0.0,0.0,0.0,1,0.2547223794208388
3394,0oOTrzxhO3FxHqmeZuC3mw,Yes,Indian,"""Pastries N Chaat""",,"""3539 West Bell Rd""",Phoenix,AZ,85053,33.638289799999995,-112.1356862,3.5,24,1,Indian;Restaurants;Food;Bakeries;Halal;Pakistani,0,1,0,0,0,0,0,0,0,4,0,0.0,0,3797,23.5,10.0,4.785714286,0,0.17991749198459128
3395,0dEUND3rVLjp50rczLIaeA,Yes,Bar,"""twenty6""",,"""JW Marriott Desert Ridge, 5350 E. Marriott Drive""",Phoenix,AZ,85054,33.6834408,-111.96603590000002,4.0,9,1,Nightlife;Cocktail Bars;Lounges;Food;Restaurants;Bars;Gelato,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1971,65.0,26.0,13.0,0,0.185873872629726
3396,OfITr0B8bZU3vukSQJIrWQ,Yes,Mexican,"""Milagro Grill""",,"""4280 E Indian School Rd, Ste 101""",Phoenix,AZ,85018,33.4949805,-111.9898781,4.0,174,0,Latin American;Mexican;Restaurants,-1,1,1,0,0,0,0,0,0,0,0,0.0,0,1822,56.0,22.0,11.14285714,1,0.3085705949755158
3397,3aKmNE2coy5YLBCIu676og,Yes,Latin Food,"""Love Cuisine""",,"""3633 W Camelback Rd, Ste 7""",Phoenix,AZ,85019,33.5091503,-112.1372596,4.0,89,0,Restaurants;Caribbean;African;Soul Food,0,1,0,0,1,0,0,0,0,0,0,0.0,0,4330,28.0,14.0,6.0,0,0.2784962710525201
3398,QfdcFqAft-M7KSSQZwJ20g,Yes,Sandwiches,"""Capri Market & Deli""",,"""5115 N 40th St""",Phoenix,AZ,85018,33.51185138,-111.994998,5.0,4,1,Sandwiches;Restaurants;Delis;Grocery;Convenience Stores;Meat Shops;Beer;Wine & Spirits;Specialty Food;Food,-1,0,0,0,1,0,0,0,0,0,0,0.0,0,1921,55.0,20.0,10.71428571,1,0.20594729810585835
3399,bT8rUptbdDGVwdTIMYz8Ow,Yes,Other,"""TGI Friday's""",,"""11025 N Black Canyon Hwy""",Phoenix,AZ,85073,33.586890999999994,-112.11578,1.0,3,0,American (New);Restaurants;American (Traditional),0,0,0,0,1,0,0,0,0,0,0,0.0,0,3167,0.0,0.0,0.0,0,0.15543248340919216
3400,ccQhq9pSd_5wj1yMwiM7iA,Yes,Mexican,"""Amando's Bros""",,"""949 W Camelback Rd""",Phoenix,AZ,85013,33.5091348,-112.0867893,3.0,4,0,Restaurants;Mexican,0,0,1,0,0,0,0,0,0,0,0,0.0,0,601,0.0,0.0,0.0,0,0.1930525115321613
3401,Hliq9wrI1BcR-xcG_C9_Qg,Yes,Bar,"""Texas Roadhouse""",,"""1616 N. 75Th Ave""",Phoenix,AZ,85035,33.4673054,-112.2211163,4.0,158,1,American (Traditional);Steakhouses;Barbeque;Restaurants,0,1,1,0,0,0,0,0,0,0,0,0.0,0,3023,40.0,24.0,9.142857142999999,0,0.2064720559818189
3402,1LM9PRDlmBpIgBKdAAWIZA,Yes,Burger,"""Coney Island Grill""",,"""16 W Adams St""",Phoenix,AZ,85003,33.4493297,-112.0739934,3.5,31,0,Hot Dogs;Restaurants;Greek;Burgers;American (Traditional);Mediterranean,0,0,0,0,0,0,0,0,0,0,0,0.0,0,685,22.5,0.0,3.214285714,0,0.2513569585796772
3403,dhCpflFz5Z_RRTjkl-OPFA,Yes,Bar,"""Juice Paradise""",,"""4836 E Chandler Blvd""",Phoenix,AZ,85048,33.3054804,-111.9788833,5.0,3,1,Specialty Food;Food;Shopping;Fruits & Veggies;Vitamins & Supplements;Juice Bars & Smoothies,0,0,1,0,0,0,0,0,0,0,0,0.0,0,843,49.0,5.0,7.714285714,0,0.1702025807009299
3404,OBrZN2cmKBQ88wKg7DIUzQ,Yes,Bar,"""Torch Cigar Bar""",,"""5450 E High St, Ste 115""",Phoenix,AZ,85054,33.6755833,-111.9630519,4.5,27,1,Nightlife;Bars;Lounges;Sports Bars;Cigar Bars;Pubs,0,1,0,0,0,0,0,0,0,0,0,0.0,0,1970,41.0,22.0,9.0,0,0.2238997637312085
3405,s9n4QJcwjmKAtncXTq35fw,Yes,Sandwiches,"""Dagwood's""",,"""2999 N 44th St""",Phoenix,AZ,85018,33.4823232,-111.98636770000002,2.5,3,0,Delis;Restaurants;Sandwiches,-1,0,1,0,0,0,0,0,0,0,0,0.0,0,1746,0.0,0.0,0.0,1,0.18092926036082926
3406,h7As2jB8bhfFxCMCvdssWA,Yes,Chinese,"""Wong's Chinese Dining""",,"""1137 E Buckeye Rd""",Phoenix,AZ,85034,33.4367928,-112.0569366,4.0,89,1,Chinese;Restaurants,-1,2,0,0,1,0,0,0,0,0,0,0.0,0,2596,22.5,4.5,3.857142857,1,0.2801135967017825
3407,sFg3G8-oMGeiHYsVqKN7PQ,Yes,Diner,"""Jerry's Restaurant""",,"""2323 E Thomas Rd""",Phoenix,AZ,85016,33.47997684,-112.0320874,3.5,161,1,Restaurants;Diners;Sandwiches;American (Traditional),-1,1,1,0,0,0,0,0,0,0,0,0.0,0,2470,0.0,0.0,0.0,1,0.28243747605207364
3408,66EYUS3iichq-Gn6KjgX2A,Yes,Mexican,"""Filiberto's Mexican Food""",,"""10227 North Metro Parkway""",Phoenix,AZ,85051,33.580459999999995,-112.120515,2.0,15,1,Restaurants;Salad;Breakfast & Brunch;Mexican,0,0,0,0,1,0,0,0,0,0,0,0.0,0,3949,0.0,0.0,0.0,0,0.20154592529893986
3409,0CElIQnJdQYF2bmsAiWczg,Yes,Breakfast,"""Luci's at the Orchard""",,"""7100 N 12th St, Bldg Two""",Phoenix,AZ,85020,33.539703100000004,-112.0563117,4.0,209,1,Sandwiches;Food;Juice Bars & Smoothies;Breakfast & Brunch;Venues & Event Spaces;Wedding Chapels;Restaurants;Event Planning & Services;Coffee & Tea,-1,1,0,0,1,0,0,0,0,2,0,0.0,0,1681,70.0,28.0,14.0,1,0.3036234922957137
3410,_WtxQbDK7B-ExGdeG-2j6Q,Yes,Mexican,"""Rokerij""",,"""6335 N 16th St""",Phoenix,AZ,85016,33.5303818,-112.0470752,4.0,604,1,Steakhouses;Mexican;Seafood;New Mexican Cuisine;American (Traditional);Restaurants,-1,1,0,0,0,0,0,0,0,1,0,0.0,0,2552,65.0,30.0,13.57142857,1,0.260212309971686
3411,xC4PkiUNX4MJJSzEcQGgiA,Yes,Other,"""Lombardo's Gelato""",,"""9617 N Metro Center Pkwy""",Phoenix,AZ,85051,33.575065,-112.122864,4.5,12,1,Gelato;Food,0,0,0,0,0,0,0,0,1,0,0,0.0,0,3891,0.0,0.0,0.0,0,0.2303047476983193
3412,MtxfrJwF-OTvJGyWV1PfzQ,Yes,Mexican,"""Mariscos Chihuahua""",,"""1834 W Indian School Rd""",Phoenix,AZ,85015,33.4952412,-112.0992619,4.0,23,1,Mexican;Restaurants,0,0,0,0,1,0,0,0,0,0,0,0.0,0,4151,60.0,24.0,12.0,0,0.1818898101179524
3413,olcmJozm8Oq0yTQHGAJYfw,Yes,Mexican,"""THE POST""",,"""4300 E Washington St""",Phoenix,AZ,85034,33.448829,-111.98851670000002,3.0,4,1,Bars;Event Planning & Services;Food;Hotels;Mexican;Nightlife;Restaurants;Hotels & Travel,-1,0,0,0,0,0,0,0,0,0,0,0.0,0,2575,85.0,34.0,17.0,1,0.19128997381266447
3414,AUFFJBCh6spwBFJI6SnITg,Yes,Chinese,"""Chen Wok Express""",,"""8115 N 19th Ave""",Phoenix,AZ,85021,33.5553217,-112.0991244,3.0,38,1,Chinese;Restaurants,0,1,1,0,0,0,0,0,0,0,0,0.0,0,3571,0.0,0.0,0.0,0,0.11589369462904435
3415,I7HGSg1OfAbO9X-mbDYdxg,Yes,Breakfast,"""Shorty's Sandwich Shop""",,"""3767 E Broadway Rd, Ste 8""",Phoenix,AZ,85040,33.406792,-112.000193,4.5,43,1,Delis;Breakfast & Brunch;Salad;Grocery;Sandwiches;Caterers;Food;Soup;Event Planning & Services;Restaurants,0,1,1,0,0,0,0,0,0,0,0,0.0,0,3382,32.5,0.0,4.6428571430000005,0,0.243851194293256
